station_id,station_name,lat,lon,has_predictions,tidal_range,max_level,min_level,range_size
8413801,"Ellsworth, ME                                                     ",44.535,-68.422,1,15.806,18.743,2.937,L
8418015,"FALMOUTH FORESIDE, ME                                             ",43.732,-70.205,0,,,,
8418268,"FORE RIVER, PORTLAND, ME                                          ",43.642,-70.285,0,,,,
8419528,"FORT POINT, YORK HARBOR, ME                                       ",43.130,-70.638,0,,,,
8414721,"Fort Point, ME                                                    ",44.472,-68.813,1,15.587,32.518,16.931,L
8417134,"Gardiner, ME                                                      ",44.233,-69.767,1,8.223,29.343,21.12,M
8410715,"GARNET POINT, HERSEY NECK, ME                                     ",44.923,-67.130,1,27.129,25.484,-1.645,XL
8419688,"GERRISH ISLAND, KITTERY, ME                                       ",43.067,-70.697,0,,,,
8410864,"Gravelly Point, Whiting Bay, ME                                   ",44.823,-67.152,1,22.678,29.423,6.745,XL
8417881,"GREAT CHEBEAGUE ISLAND, ME                                        ",43.722,-70.142,0,,,,
8417988,"GREAT DIAMOND IS., CASCO BAY, ME                                  ",43.670,-70.200,0,,,,
8417177,"Hunniwell Point, ME                                               ",43.755,-69.785,1,13.109,29.215,16.106,M
8414821,"IRON POINT, FOX ISL, THOROFARE, ME                                ",44.127,-68.858,0,,,,
8418911,"KENNEBUNKPORT, KENNEBUNK RIVER, ME                                ",43.358,-70.477,1,13.887,13.83,-0.057,M
8417941,"LONG ISLAND, CASCO BAY, ME                                        ",43.690,-70.170,0,,,,
8413825,"MACKEREL COVE, SWANS ISLAND, ME                                   ",44.170,-68.435,0,,,,
8412581,"Milbridge, ME                                                     ",44.540,-67.875,1,16.131,26.395,10.264,L
8414856,"NORTH HAVEN, ME                                                   ",44.127,-68.873,0,,,,
8414249,"Oceanville, Deer Isle, ME                                         ",44.192,-68.621,1,14.775,32.076,17.301,M
8410834,"Pettegrove Point, Dochet Island, ME                               ",45.128,-67.145,1,26.96,31.668,4.708,XL
8417087,"Phipps Pt., ME                                                    ",43.898,-69.743,0,,,,
8418445,"Pine Point, ME                                                    ",43.545,-70.333,1,12.977,29.726,16.749,M
8418031,"PORTLAND HEAD LIGHT STATION, ME                                   ",43.623,-70.207,0,,,,
8418150,"Portland, ME                                                      ",43.658,-70.244,1,13.801,20.39,6.589,M
8417948,"PRINCE POINT, YARMOUTH, ME                                        ",43.762,-70.173,0,,,,
8414888,"PULPIT HARBOR, PENOBSCOT BAY, ME                                  ",44.157,-68.887,1,15.231,15.395,0.164,L
8417208,"Richmond, ME                                                      ",44.088,-69.798,1,7.659,32.033,24.374,M
8415490,"Rockland, ME                                                      ",44.105,-69.102,1,14.822,16.327,1.505,M
8414692,"SANDY POINT, ME                                                   ",44.505,-68.805,0,,,,
8419870,"Seavey Island, ME                                                 ",43.080,-70.742,1,11.936,12.758,0.822,M
8415709,"Thomaston, ME                                                     ",44.072,-69.182,1,13.791,30.929,17.138,M
8416731,"WALPOLE, DAMARISCOTTA RIVER, ME                                   ",43.933,-69.580,1,13.763,15.298,1.535,M
8419317,"Wells, ME                                                         ",43.320,-70.563,1,13.674,26.388,12.714,M
8414781,"WINTERPORT, PENOBSCOT RIVER, ME                                   ",44.637,-68.842,0,,,,
8416921,"Wiscasset, ME                                                     ",44.000,-69.667,0,,,,
8575510,"ANNAPOLIS, NAVAL RADIO STATION, MD                                ",38.975,-76.457,0,,,,
8575512,"Annapolis, MD                                                     ",38.983,-76.482,1,2.433,6.418,3.985,S
8571901,"AVALON, TILGANAN ISLAND, MD                                       ",38.710,-76.335,0,,,,
8574680,"Baltimore, Fort McHenry, Patapsco River, MD                       ",39.267,-76.579,1,2.639,6.277,3.638,S
8571579,"Barren Island, MD                                                 ",38.342,-76.265,1,2.366,30.886,28.52,S
8574726,"BEAR CREEK MARINA, MD                                             ",39.250,-76.490,0,,,,
8571702,"Beaverdam Creek, MD                                               ",38.428,-76.237,1,2.541,31.495,28.954,S
8573704,"Betterton, MD                                                     ",39.372,-76.063,1,2.478,6.156,3.678,S
8571421,"Bishops Head, MD                                                  ",38.220,-76.039,1,3.254,31.609,28.355,S
8579997,"BLADENSBURG, ANACOSTIA RIVER, MD                                  ",38.933,-76.938,1,4.235,3.207,-1.028,S
8570691,"Buntings Bridge, MD                                               ",38.139,-75.184,1,0.926,29.942,29.016,S
8571892,"Cambridge, MD                                                     ",38.573,-76.062,1,2.948,4.933,1.985,S
8571890,"CAMBRIDGE, MD                                                     ",38.575,-76.072,0,,,,
8571351,"CHANCE, NANTICOKE RIVER, MD                                       ",38.172,-75.945,0,,,,
8571289,"CHANNEL LIGHT #6,LITTLE DEAL IS, MD                               ",38.125,-75.947,0,,,,
8576363,"CHESAPEAKE BEACH, MD                                              ",38.700,-76.533,0,,,,
8573927,"Chesapeake City, MD                                               ",39.527,-75.810,1,4.328,6.85,2.522,S
8573137,"CLIFF?S WHARF, MD                                                 ",39.110,-76.138,0,,,,
8571181,"COLBOURN CREEK, BIG ANNEMESSEX R, MD                              ",38.048,-75.803,0,,,,
8575109,"CORNFIELD CREEK, MAGOTHY RIVER, MD                                ",39.100,-76.445,0,,,,
8577188,"COVE POINT, MD                                                    ",38.392,-76.398,1,2.01,4.071,2.061,S
8571091,"CRISFIELD, MD                                                     ",37.977,-75.863,1,2.855,7.549,4.694,S
8573349,"Crumpton, MD                                                      ",39.245,-75.925,1,3.977,14.169,10.192,S
8574848,"CURTIS CREEK (OPR 514), MD                                        ",39.195,-76.577,0,,,,
8571073,"DAYMARKER #2, SMITH ISLAND, MD                                    ",37.972,-75.985,0,,,,
8573211,"DEEP LANDING, SWAN CREEK, MD                                      ",39.145,-76.260,0,,,,
8571117,"Ewell, Smith Island, MD                                           ",37.995,-76.032,1,2.73,2.699,-0.031,S
8574683,"Fort McHenry Marsh, MD                                            ",39.262,-76.585,1,2.685,6.307,3.622,S
8575550,"GINGERVILLE CREEK, SOUTH RIVER, MD                                ",38.958,-76.555,0,,,,
8574071,"HARVE DE GRACE (BACKUP), MD                                       ",39.537,-76.090,0,,,,
8574070,"Havre De Grace, MD                                                ",39.537,-76.090,1,3.531,9.367,5.836,S
8574821,"HAWKINS POINT, PATAPSCO RIVER, MD                                 ",39.208,-76.533,0,,,,
8572669,"Hillsboro, MD                                                     ",38.917,-75.945,1,3.137,28.329,25.192,S
8571214,"HOLLAND BAR LIGHT, MD                                             ",38.068,-76.097,0,,,,
8571402,"HOOPER STRAIT LIGHTHOUSE, MD                                      ",38.227,-76.077,0,,,,
8572467,"Kent Point, MD                                                    ",38.837,-76.373,1,2.248,10.273,8.025,S
8570255,"KEYDASH, ISLE OF WIGHT BAY, MD                                    ",38.342,-75.085,0,,,,
8577004,"Long Beach, MD                                                    ",38.465,-76.473,1,2.043,11.858,9.815,S
8572955,"Love Point Pier, MD                                               ",39.032,-76.302,1,2.644,6.6,3.956,S
8579542,"Lower Marlboro, MD                                                ",38.655,-76.683,1,2.445,10.733,8.288,S
8572770,"Matapeake, MD                                                     ",38.957,-76.355,1,2.382,5.969,3.587,S
8571559,"McCready?s Creek, MD                                              ",38.300,-76.005,1,3.226,9.62,6.394,S
8571519,"MIDDLE HOOPERS ISLAND, MD                                         ",38.297,-76.205,0,,,,
8571477,"NANTICOKE, MD                                                     ",38.270,-75.913,0,,,,
8577385,"NAVY SEAPLANE BASIN BOATHOUSE, MD                                 ",38.272,-76.397,0,,,,
8574857,"NORTH POINT, MD                                                   ",39.197,-76.445,0,,,,
8570435,"NPS #1, SINEPUXENT BAY, MD                                        ",38.265,-75.130,0,,,,
8570616,"NPS #2, SINEPUXENT BAY, MD                                        ",38.188,-75.192,0,,,,
8570819,"NPS #3, CHINCOTEAGUE BAY, MD                                      ",38.102,-75.222,0,,,,
8570283,"Ocean City Inlet, MD                                              ",38.328,-75.091,1,4.072,11.274,7.202,S
8570280,"OCEAN CITY, FISHING PIER, MD                                      ",38.327,-75.083,1,6.081,9.265,3.184,S
8570282,"Ocean City, MD                                                    ",38.332,-75.090,0,,,,
8570509,"OLD FERRY LANDING, MD                                             ",38.203,-75.163,0,,,,
8578240,"Piney Point, MD                                                   ",38.133,-76.533,0,,,,
8578002,"POINT LOOKOUT, POTOMAC RIVER, MD                                  ",38.040,-76.323,0,,,,
8574459,"POND POINT (ABERDEEN P.G.), BUSH RIVER, MD                        ",39.388,-76.255,1,2.402,10.822,8.42,S
8572271,"Poplar Island, MD                                                 ",38.758,-76.375,1,2.542,2.245,-0.297,S
8574008,"PORT DEPOSIT, MD                                                  ",39.603,-76.113,0,,,,
8570649,"PUBLIC LANDING, CHINCOTEAGUE BAY, MD                              ",38.148,-75.285,1,1.324,2.851,1.527,S
8575787,"RHODE RIVER, MD                                                   ",38.887,-76.540,0,,,,
8571266,"RUMBLEY, MANOKIN RIVER, MD                                        ",38.092,-75.862,0,,,,
8571616,"SALISBURY, WICOMICO RIVER, MD                                     ",38.365,-75.607,1,5.362,9.351,3.989,S
8571359,"Snow Hill, MD                                                     ",38.178,-75.397,1,1.661,14.248,12.587,S
8577330,"Solomons Island, MD                                               ",38.317,-76.451,1,2.251,5.544,3.293,S
8570536,"SOUTH POINT, SINEPUXENT NECK, CHINC. BAY, MD                      ",38.215,-75.192,1,1.24,4.319,3.079,S
8572342,"ST. MICHAELS, MILES RIVER, MD                                     ",38.787,-76.222,0,,,,
8574931,"STONY CREEK, MD                                                   ",39.163,-76.527,0,,,,
8571979,"TILGHMAN ISLAND, FERRY COVE, MD                                   ",38.765,-76.328,0,,,,
8573364,"Tolchester Beach, MD                                              ",39.213,-76.245,1,2.919,5.74,2.821,S
8573903,"TOWN POINT WHARF, MD                                              ",39.503,-75.917,1,3.411,5.919,2.508,S
8571773,"Vienna, MD                                                        ",38.483,-75.818,1,2.741,24.105,21.364,S
8571485,"WHITEHAVEN, WICOMICO RIVER, MD                                    ",38.268,-75.788,0,,,,
8443662,"AMELIA EARHART DAM, MYSTIC RIVER, MA                              ",42.395,-71.077,1,14.313,16.379,2.066,M
8442417,"BEVERLY, BEVERLY HARBOR, MA                                       ",42.540,-70.887,0,,,,
8444162,"Boston Light, MA                                                  ",42.328,-70.892,1,13.652,19.144,5.492,M
8443970,"Boston, MA                                                        ",42.355,-71.053,1,14.103,15.711,1.608,M
